video_name,audio_name,emotion,sentiment,text_sentiment,audio_sentiment,video_sentiment,text
clip_112_Sharing_7.mp4,clip_112_Sharing_7.wav,netral,netral,netral,positif,netral,"Nah, dalam hubungan rumah tangga, terutama suami istri,"
clip_112_Sharing_8.mp4,clip_112_Sharing_8.wav,netral,netral,netral,positif,netral,tentu saja masalah akan selalu ada.
clip_112_Sharing_9.mp4,clip_112_Sharing_9.wav,netral,netral,netral,positif,netral,"Meskipun di hadapan banyak orang,"
clip_112_Sharing_10.mp4,clip_112_Sharing_10.wav,netral,netral,positif,positif,positif,keluarga mereka termasuk keluarga yang harmonis
clip_112_Sharing_11.mp4,clip_112_Sharing_11.wav,netral,netral,netral,positif,positif,"namun belum tentu ya, mereka tidak pernah ada yang namanya konfilk."
clip_112_Sharing_12.mp4,clip_112_Sharing_12.wav,netral,netral,netral,positif,positif,Lalu bagaimana bisa menjadi keluarga yang harmonis dan bebas dari yang namanya konflik keluarga?
clip_112_Sharing_13.mp4,clip_112_Sharing_13.wav,netral,netral,positif,positif,positif,"Nah untuk bebas dari konflik,"
clip_112_Sharing_14.mp4,clip_112_Sharing_14.wav,netral,netral,netral,positif,positif,tentu kita tidak bisa menghindari konflik dan perubahan rumah tangga itu sendiri.
clip_112_Sharing_15.mp4,clip_112_Sharing_15.wav,netral,netral,netral,positif,netral,Namun jika Anda menanyakan bagaimana cara mengatasi konflik keluarga dengan baik
clip_112_Sharing_16.mp4,clip_112_Sharing_16.wav,netral,netral,positif,positif,netral,"agar tetap menjadi keluarga yang harmonis,"
clip_112_Sharing_17.mp4,clip_112_Sharing_17.wav,netral,netral,netral,positif,positif,saya akan berikan jawabannya.
clip_112_Sharing_18.mp4,clip_112_Sharing_18.wav,kebahagiaan,positif,positif,positif,positif,"Anda akan menemukan satu atau suatu kunci sukses untuk menjadi keluarga yang harmonis,"
clip_112_Sharing_19.mp4,clip_112_Sharing_19.wav,kebahagiaan,positif,positif,positif,positif,yang tahu cara mengatasi konflik dalam keluarga.
clip_113_Sharing_1.mp4,clip_113_Sharing_1.wav,netral,netral,netral,netral,positif,Intinya gue gak apa-apa pas turut itu kan.
clip_113_Sharing_2.mp4,clip_113_Sharing_2.wav,netral,netral,netral,netral,positif,"Nah, sebelum kita masuk ke poin-poinnya"
clip_113_Sharing_3.mp4,clip_113_Sharing_3.wav,netral,netral,netral,netral,positif,tapi aku akan sharing dulu nih pengalamanku itu.
clip_113_Sharing_4.mp4,clip_113_Sharing_4.wav,kebahagiaan,positif,netral,positif,positif,Bisa jadi tidur telanjang itu membantu kalian buat yang suka bilang insom-insom yang nggak bisa tidur.
clip_113_Sharing_5.mp4,clip_113_Sharing_5.wav,kesedihan,negatif,negatif,netral,netral,Gak bisa tidur.
clip_113_Sharing_6.mp4,clip_113_Sharing_6.wav,kesedihan,negatif,negatif,netral,netral,"Sulit tidurnya,"
clip_113_Sharing_7.mp4,clip_113_Sharing_7.wav,kesedihan,negatif,negatif,positif,negatif,"jadi udah malam, gak ada pekerjaan, udah malam itu kan, tapi nggak tidur-tidur gitu."
clip_113_Sharing_8.mp4,clip_113_Sharing_8.wav,netral,netral,positif,positif,netral,Nah ini bisa salah satu cara boleh dicoba.
clip_113_Sharing_9.mp4,clip_113_Sharing_9.wav,netral,netral,netral,positif,netral,"Aku nggak bilang kalau kalian tidur telanjang terus bisa tidur siap nggak, tapi ini boleh dicoba."
clip_113_Sharing_10.mp4,clip_113_Sharing_10.wav,kebahagiaan,positif,positif,netral,positif,Diakui ini manjur gitu kan.
clip_113_Sharing_11.mp4,clip_113_Sharing_11.wav,kebahagiaan,positif,positif,positif,netral,"Jadi tidurnya bisa lebih cepat, lebih nyenyak gitu."
clip_113_Sharing_12.mp4,clip_113_Sharing_12.wav,netral,netral,netral,positif,netral,"Dan ketika kalian tidur terlanjang itu kalau diakui ya,"
clip_113_Sharing_13.mp4,clip_113_Sharing_13.wav,netral,netral,positif,positif,netral,pertama ngirit baju.
clip_113_Sharing_14.mp4,clip_113_Sharing_14.wav,kesedihan,negatif,netral,netral,netral,"Gak mungkin dong, katanya apa ya, kerasanya kemproh gitu,"
clip_113_Sharing_15.mp4,clip_113_Sharing_15.wav,netral,netral,netral,positif,positif,ketika hari ini kalian pakai baju tidur ini misal dasar A gitu dan dasar merah.
clip_113_Sharing_16.mp4,clip_113_Sharing_16.wav,kesedihan,negatif,negatif,positif,positif,Nanti besoknya kalian pas mau tidur pakai dasar ini lagi nggak enak.
clip_113_Sharing_17.mp4,clip_113_Sharing_17.wav,netral,netral,netral,positif,netral,"Pas kalau misal kalian tidur pakai dasar merah ini,"
clip_113_Sharing_18.mp4,clip_113_Sharing_18.wav,netral,netral,netral,netral,netral,"hari ini pakai dasar merah ini,"
clip_113_Sharing_19.mp4,clip_113_Sharing_19.wav,netral,netral,netral,positif,netral,terus bisa bangun tidur gak kotor nyuci itu kan.
clip_114_Sharing_1.mp4,clip_114_Sharing_1.wav,netral,netral,netral,netral,netral,Assalamualaikum Warahmatullahi Wabarakatuh.
clip_114_Sharing_2.mp4,clip_114_Sharing_2.wav,netral,netral,netral,positif,positif,"Hello, apa kabar?"
clip_114_Sharing_3.mp4,clip_114_Sharing_3.wav,kebahagiaan,positif,netral,netral,positif,di hari Sabtu ini.
clip_114_Sharing_4.mp4,clip_114_Sharing_4.wav,kebahagiaan,positif,positif,netral,positif,Saya berharap Anda selalu dipenuhi dengan rahmat dan kasih sayang oleh Allah Subhanahu wa ta'ala.
clip_114_Sharing_5.mp4,clip_114_Sharing_5.wav,netral,netral,netral,positif,netral,"Khusus di video kali ini, saya akan bahas tentang beberapa hal yang wajib diketahui oleh pelakor."
clip_114_Sharing_6.mp4,clip_114_Sharing_6.wav,netral,netral,netral,positif,netral,"Namun bagi Anda yang belum subscribe channel ini, silakan untuk subscribe terlebih dahulu,"
clip_114_Sharing_7.mp4,clip_114_Sharing_7.wav,netral,netral,netral,positif,netral,"dan jangan lupa untuk klik button loncengnya agar Anda selalu mendapatkan pemberitahuan,"
clip_114_Sharing_8.mp4,clip_114_Sharing_8.wav,netral,netral,netral,positif,netral,jika saya membuat video-video baru.
clip_114_Sharing_9.mp4,clip_114_Sharing_9.wav,netral,netral,netral,netral,netral,"Ya, pelakor merupakan sebutan ya."
clip_114_Sharing_10.mp4,clip_114_Sharing_10.wav,netral,netral,negatif,netral,netral,Sebutan bagi seorang wanita yang menjalin hubungan dengan suami orang di mana dia merebut suami orang.
clip_114_Sharing_11.mp4,clip_114_Sharing_11.wav,netral,netral,netral,positif,netral,"Nah, di sini perlu Anda ketahui bahwa pelakor sendiri ada beberapa tipe nih."
clip_114_Sharing_12.mp4,clip_114_Sharing_12.wav,kesedihan,negatif,netral,positif,netral,Pelakor yang memang benar-benar ingin merusak hubungan rumah tangga orang atau pelakor yang tidak sengaja.
clip_114_Sharing_13.mp4,clip_114_Sharing_13.wav,netral,netral,netral,positif,positif,Pelakor yang tidak sengaja ini maksudnya bagaimana sih Mbak Nima?
clip_115_Sharing_1.mp4,clip_115_Sharing_1.wav,netral,netral,netral,netral,positif,Aku mau bikin video inner lebih ke sharing sih.
clip_115_Sharing_2.mp4,clip_115_Sharing_2.wav,netral,netral,netral,positif,positif,"Soal tips buat kalian yang mau interview, kerja, kalau judulnya di commerce tapi sebenarnya ini in general."
clip_115_Sharing_3.mp4,clip_115_Sharing_3.wav,netral,netral,netral,positif,netral,"FYI, buat yang belum tahu,"
clip_115_Sharing_4.mp4,clip_115_Sharing_4.wav,netral,netral,netral,positif,positif,"Aku adalah ex, mantan pegawai salah satu E-commerce yang mengklaim dirinya saat ini terbesar di Indonesia,"
clip_115_Sharing_5.mp4,clip_115_Sharing_5.wav,netral,netral,netral,netral,netral,dan aku udah kerja di dunia E-commerce itu selama kurang lebih enam setengah tahun.
clip_115_Sharing_6.mp4,clip_115_Sharing_6.wav,netral,netral,netral,netral,netral,"Awal tahun kemarin, 2018, akhirnya aku memutuskan resign dan pindah ke maskapai gitu."
clip_115_Sharing_7.mp4,clip_115_Sharing_7.wav,netral,netral,negatif,netral,netral,"Tapi di maskapai pun aku tak tahan lama, cuma empat bulanan."
clip_115_Sharing_8.mp4,clip_115_Sharing_8.wav,netral,netral,netral,positif,positif,Terus aku resign juga dan sekarang fokusnya adalah memaintain sosial media channel aku pribadi.
clip_115_Sharing_9.mp4,clip_115_Sharing_9.wav,netral,netral,netral,positif,netral,Selama enam setengah tahun kerja di E-commerce itu benar-benar update aku alami dari startup company sampai sekarang udah masuk ke unicorn company.
clip_115_Sharing_10.mp4,clip_115_Sharing_10.wav,netral,netral,netral,positif,netral,"Dari yang pegawainya cuma dua puluh, kerjanya di ruko."
clip_115_Sharing_11.mp4,clip_115_Sharing_11.wav,netral,netral,netral,positif,netral,"terus sempat ikutan pindah kantor, juga berapa kalinya? Empat kali pindah kantor."
clip_115_Sharing_12.mp4,clip_115_Sharing_12.wav,netral,netral,netral,positif,netral,Yang tiga pertama itu masih di ruko
clip_115_Sharing_13.mp4,clip_115_Sharing_13.wav,netral,netral,netral,netral,netral,sampai heren ngantor di bener-bener gedung perkantoran besar gitu.
clip_115_Sharing_14.mp4,clip_115_Sharing_14.wav,netral,netral,netral,netral,netral,"Selama enam setengah tahun, aku kerja di E-commerce."
clip_115_Sharing_15.mp4,clip_115_Sharing_15.wav,netral,netral,positif,positif,netral,"Itu posisiku juga berpindah-pindah dari yang awalnya staf biasa,"
clip_115_Sharing_16.mp4,clip_115_Sharing_16.wav,netral,netral,positif,netral,netral,"terus sampai situ dipercayai buat ngelead tim kecil,"
clip_115_Sharing_17.mp4,clip_115_Sharing_17.wav,netral,netral,positif,positif,positif,terus sampai situ aku interview untuk head atau atasan aku sendiri.
clip_115_Sharing_18.mp4,clip_115_Sharing_18.wav,kesedihan,negatif,netral,positif,netral,"Dan kalau misalnya ditanya udah berapa kali interview orang, aku juga udah lupa ya."
clip_115_Sharing_19.mp4,clip_115_Sharing_19.wav,netral,netral,netral,positif,netral,Waktu itu sehari sempat empat orang mungkin.
clip_115_Sharing_20.mp4,clip_115_Sharing_20.wav,netral,netral,netral,netral,positif,Nampaknya sekarang aku mau kasih tips buat kalian interview kerja terutama buat kalian-kalian yang tertarik masuk ke E-commerce gitu ya.
clip_115_Sharing_21.mp4,clip_115_Sharing_21.wav,netral,netral,netral,positif,positif,"Sebleum lanjut, boleh aku minta like channel dan subscribe."
clip_116_Sharing_1.mp4,clip_116_Sharing_1.wav,netral,netral,netral,positif,netral,"Anda pokoknya, beli setiap bulan dengan nominal yang sama tanpa perlu peduli naik dan turun."
clip_116_Sharing_2.mp4,clip_116_Sharing_2.wav,kesedihan,negatif,netral,positif,netral,"Misalnya karena pemilu, karena demo buruh, perang dagang, krisis dan lain sebagainya."
clip_116_Sharing_3.mp4,clip_116_Sharing_3.wav,kebahagiaan,positif,netral,netral,netral,Dan Anda bisa tetap tenang berinvestasi.
clip_116_Sharing_4.mp4,clip_116_Sharing_4.wav,netral,netral,netral,positif,netral,Pertanyaannya adalah apakah strategi ini bisa berhasil?
clip_116_Sharing_5.mp4,clip_116_Sharing_5.wav,netral,netral,netral,positif,netral,"Ok, ini adalah syarat agar strategi Dollar Cost Averaging bisa berjalan dengan baik."
clip_116_Sharing_6.mp4,clip_116_Sharing_6.wav,kebahagiaan,positif,netral,positif,netral,"Silakan dicatat, di stabilo kuning,"
clip_116_Sharing_7.mp4,clip_116_Sharing_7.wav,kebahagiaan,positif,netral,netral,positif,dan pastikan ini dilakukan.
clip_116_Sharing_8.mp4,clip_116_Sharing_8.wav,kebahagiaan,positif,netral,positif,netral,Yang pertama ketika turun pastikan Anda tetap beli.
clip_116_Sharing_9.mp4,clip_116_Sharing_9.wav,kebahagiaan,positif,netral,positif,netral,"Ketika naik, pastikan Anda tetap beli."
clip_116_Sharing_10.mp4,clip_116_Sharing_10.wav,kebahagiaan,positif,netral,positif,netral,"Ketika berita buruk, pastikan Anda tetap beli."
clip_116_Sharing_11.mp4,clip_116_Sharing_11.wav,kebahagiaan,positif,netral,positif,netral,"Ketika berita baik, Anda tetap beli."
clip_116_Sharing_12.mp4,clip_116_Sharing_12.wav,kebahagiaan,positif,positif,positif,netral,"Berjalan semakin baik pada jangka panjang, makin panjang makin baik."
clip_116_Sharing_13.mp4,clip_116_Sharing_13.wav,netral,netral,netral,positif,netral,"Yang terakhir, pilihlah Reksa Dana yang bonafid."
clip_116_Sharing_14.mp4,clip_116_Sharing_14.wav,netral,netral,netral,positif,netral,Mari kita coba sesusah apa kalau mempraktikkan Dollar Cost Average melalui aplikasi pembelian Reksa Dana online saat ini.
clip_116_Sharing_15.mp4,clip_116_Sharing_15.wav,netral,netral,netral,positif,netral,"Nah, sekarang saya akan coba untuk buka aplikasi yang memang sudah saya register namanya adalah aplikasi Bibit."
clip_116_Sharing_16.mp4,clip_116_Sharing_16.wav,netral,netral,netral,positif,netral,"Bagi yang pertama, baru pertama kali mendownload silakan download di Play Store ataupun IOS."
clip_116_Sharing_17.mp4,clip_116_Sharing_17.wav,netral,netral,netral,positif,netral,"Lalu silakan ikuti step by stepnya saja, sangat mudah hanya lima step, setelah itu scroll ke bawah, lihat ini, bagaimana caranya."
clip_117_Sharing_1.mp4,clip_117_Sharing_1.wav,netral,netral,netral,positif,netral,"Ok, this video sebenarnya cerita tentang kalau pengen kaya,"
clip_117_Sharing_2.mp4,clip_117_Sharing_2.wav,kesedihan,negatif,netral,netral,netral,Jangan bisnis gitu ya.
clip_117_Sharing_3.mp4,clip_117_Sharing_3.wav,kebahagiaan,positif,netral,positif,positif,Jadi banyak orang selalu kalau tanya kenapa lu bisnis.
clip_117_Sharing_4.mp4,clip_117_Sharing_4.wav,netral,netral,netral,netral,positif,"Jawabannya adalah kayak saya pengen kaya,"
clip_117_Sharing_5.mp4,clip_117_Sharing_5.wav,netral,netral,netral,netral,netral,"saya pengen dapat duit,"
clip_117_Sharing_6.mp4,clip_117_Sharing_6.wav,netral,netral,netral,netral,positif,saya pengen financial freedom dan sebagainya.
clip_117_Sharing_7.mp4,clip_117_Sharing_7.wav,kesedihan,negatif,netral,netral,positif,"saran saya stop, jangan bisnis, sudah selesai."
clip_117_Sharing_8.mp4,clip_117_Sharing_8.wav,netral,netral,netral,netral,positif,"Why? Karena nekat aku dapatin itu semuanya,"
clip_117_Sharing_9.mp4,clip_117_Sharing_9.wav,netral,netral,netral,netral,netral,"kalau Anda cuma mau kaya doang, itu kan."
clip_117_Sharing_10.mp4,clip_117_Sharing_10.wav,netral,netral,netral,positif,netral,"Ok, saya pengen bahas di video ini lebih dalam lagi sebenarnya ya."
clip_117_Sharing_11.mp4,clip_117_Sharing_11.wav,netral,netral,netral,positif,netral,Jadi kenapa sih banyak orang pengen bisnis tetapi ga bisa atau jadi gagal dan sebagainya.
clip_117_Sharing_12.mp4,clip_117_Sharing_12.wav,netral,netral,netral,netral,netral,Kebanyaknya kayak gitu.
clip_117_Sharing_13.mp4,clip_117_Sharing_13.wav,netral,netral,netral,positif,netral,Kita ngomong di level mindset.
clip_117_Sharing_14.mp4,clip_117_Sharing_14.wav,kesedihan,negatif,netral,positif,netral,Kenapa malah actionnya tambah susah?
clip_117_Sharing_15.mp4,clip_117_Sharing_15.wav,netral,netral,netral,netral,netral,Itu yang sering banget terjadi.
clip_117_Sharing_16.mp4,clip_117_Sharing_16.wav,netral,netral,netral,netral,netral,Ini saya punya loads banyak banget di sini.
clip_117_Sharing_17.mp4,clip_117_Sharing_17.wav,netral,netral,netral,positif,netral,"Jadi kalau kita misalkan, yang pertama,"
clip_117_Sharing_18.mp4,clip_117_Sharing_18.wav,netral,netral,netral,positif,netral,"kalau Anda pengen bisnis,"
clip_117_Sharing_19.mp4,clip_117_Sharing_19.wav,netral,netral,netral,netral,netral,"hanya untuk jadi kaya,"
clip_117_Sharing_20.mp4,clip_117_Sharing_20.wav,kesedihan,negatif,negatif,netral,positif,"Man, itu susah banget, susah banget."
clip_117_Sharing_21.mp4,clip_117_Sharing_21.wav,netral,netral,netral,netral,netral,Apalagi kayak misal contoh aja.
clip_117_Sharing_22.mp4,clip_117_Sharing_22.wav,netral,netral,netral,positif,netral,"Kayak saya kerjakan April itu ya, kita udah raring setahunan ya, hampir setahun."
clip_117_Sharing_23.mp4,clip_117_Sharing_23.wav,netral,netral,netral,positif,netral,"Dari stop banget April tahun lalu, sampai video ini dibuat"
clip_117_Sharing_24.mp4,clip_117_Sharing_24.wav,netral,netral,netral,positif,positif,"Itu Juli, setahun lebih, satu tahun tiga bulan."
clip_117_Sharing_25.mp4,clip_117_Sharing_25.wav,kesedihan,negatif,negatif,netral,netral,Itu saya malah belum mendapatkan profit gitu kan.
clip_117_Sharing_26.mp4,clip_117_Sharing_26.wav,netral,netral,negatif,netral,netral,Jadi saya bahantin dari gaji itu kan.
clip_117_Sharing_27.mp4,clip_117_Sharing_27.wav,netral,netral,negatif,netral,netral,tidak mengambil gaji juga di situ.
clip_117_Sharing_28.mp4,clip_117_Sharing_28.wav,netral,netral,netral,netral,netral,karena memang semuanya kita masuki kembali untuk reinvestment untuk build company gitu.
clip_117_Sharing_29.mp4,clip_117_Sharing_29.wav,netral,netral,netral,netral,netral,Jadi apakah Anda siap?
clip_117_Sharing_30.mp4,clip_117_Sharing_30.wav,netral,netral,netral,positif,netral,"Kalau Anda pengen kaya, terus bikin bisnis,"
clip_117_Sharing_31.mp4,clip_117_Sharing_31.wav,netral,netral,netral,positif,netral,Apa Anda siap kalau setahu lebih atau malah tak dapatin income buat Anda sendiri.
clip_117_Sharing_32.mp4,clip_117_Sharing_32.wav,netral,netral,netral,positif,netral,"Kalau keluarga Anda perlu cari duit,"
clip_117_Sharing_33.mp4,clip_117_Sharing_33.wav,netral,netral,negatif,positif,netral,dan malah tidak dapat duit sama sekali.
clip_117_Sharing_34.mp4,clip_117_Sharing_34.wav,netral,netral,netral,positif,positif,Apakah dalam waktu setahu lebih kadar berduit itu bisa kuat gitu.
clip_118_Sharing_1.mp4,clip_118_Sharing_1.wav,netral,netral,netral,positif,positif,"dan sebelumnya adalah kalian bisa download video-video ini,"
clip_118_Sharing_2.mp4,clip_118_Sharing_2.wav,netral,netral,netral,positif,positif,jadi kalian bisa akses videonya online maupun offline.
clip_118_Sharing_3.mp4,clip_118_Sharing_3.wav,kebahagiaan,positif,positif,positif,positif,Kapanpun dan di manapun kalian bisa belajar.
clip_118_Sharing_4.mp4,clip_118_Sharing_4.wav,kesedihan,negatif,netral,positif,positif,Udah nggak ada alasan lagi sekarang.
clip_118_Sharing_5.mp4,clip_118_Sharing_5.wav,kebahagiaan,positif,netral,positif,positif,"Setelah kalian belajar, nah ini yang penting,"
clip_118_Sharing_6.mp4,clip_118_Sharing_6.wav,netral,netral,positif,positif,positif,kalian kan harus ukur tuh kemampuan kalian.
clip_118_Sharing_7.mp4,clip_118_Sharing_7.wav,netral,netral,netral,netral,netral,Apakah udah paham atau belum sama materialnya?
clip_118_Sharing_8.mp4,clip_118_Sharing_8.wav,netral,netral,netral,positif,positif,"Nah, dalam satu aplikasi ini,"
clip_118_Sharing_9.mp4,clip_118_Sharing_9.wav,netral,netral,netral,positif,positif,mereka juga nyediain latihan soal dan juga pembahasan.
clip_118_Sharing_10.mp4,clip_118_Sharing_10.wav,kebahagiaan,positif,positif,positif,netral,"Jadi di sini bagus soalnya,"
clip_118_Sharing_11.mp4,clip_118_Sharing_11.wav,netral,netral,netral,positif,positif,"bukan cuma buat kalian yang mau ujian kenaikan kelas,"
clip_118_Sharing_12.mp4,clip_118_Sharing_12.wav,netral,netral,netral,positif,netral,"tapi di sini kalian yang mau ujian nasional,"
clip_118_Sharing_13.mp4,clip_118_Sharing_13.wav,netral,netral,netral,positif,netral,"kalian yang mau nyiapin SBMPTN, nyiapin tes instan, tes masuk perguruan negeri yang lain,"
clip_118_Sharing_14.mp4,clip_118_Sharing_14.wav,netral,netral,netral,positif,netral,kalian tuh bisa pakai aplikasi ruang guru ini.
clip_118_Sharing_15.mp4,clip_118_Sharing_15.wav,netral,netral,netral,positif,positif,"Jadi gak perlu kalian beli-beli buku-buku latihan soal,"
clip_118_Sharing_16.mp4,clip_118_Sharing_16.wav,kebahagiaan,positif,netral,positif,positif,"dan satu aplikasi doang, kalian bisa dapetin semua fasilitas itu gitu."
clip_118_Sharing_17.mp4,clip_118_Sharing_17.wav,netral,netral,netral,positif,netral,"Kalau kalian pengen review materi-materinya,"
clip_118_Sharing_18.mp4,clip_118_Sharing_18.wav,kebahagiaan,positif,netral,positif,positif,atau juga rangkuman materi yang dalam bentuk infografis itu jadi ya lebih mudah dimengerti lagi.
clip_119_Sharing_1.mp4,clip_119_Sharing_1.wav,netral,netral,netral,positif,positif,Nama saya Harriot.
clip_119_Sharing_2.mp4,clip_119_Sharing_2.wav,netral,netral,netral,positif,positif,Saya kuliah bahasa Indonesia di uTest di Tasmania.
clip_119_Sharing_3.mp4,clip_119_Sharing_3.wav,netral,netral,netral,positif,positif,Saya sudah kuliah satu semester di UGM di Jogja.
clip_119_Sharing_4.mp4,clip_119_Sharing_4.wav,kebahagiaan,positif,positif,positif,positif,"Untuk saya, orang asing, kuliah di Jogja itu sangat menarik."
clip_119_Sharing_5.mp4,clip_119_Sharing_5.wav,kebahagiaan,positif,positif,positif,positif,"Sebenarnya itu susah, tapi ya, nggak apa-apa, masih bisa."
clip_119_Sharing_6.mp4,clip_119_Sharing_6.wav,kebahagiaan,positif,positif,netral,positif,"Itu bisa dipelajari banyak tentang bahasa, budaya, cara hidup semuaya."
clip_119_Sharing_7.mp4,clip_119_Sharing_7.wav,netral,netral,netral,positif,positif,"Sama kuliah saya di UGM, saya kuliah kelas-kelas bahasa Indonesia sama mahasiswa asing."
clip_119_Sharing_8.mp4,clip_119_Sharing_8.wav,netral,netral,netral,netral,positif,"Dari mana-mana. Dari Jepang, Korea, Eropa, Rusia. Ya."
clip_119_Sharing_9.mp4,clip_119_Sharing_9.wav,kebahagiaan,positif,positif,netral,positif,Jadi itu mantap bisa ketemu sama kawan-kawan dari seluruh dunia.
clip_119_Sharing_10.mp4,clip_119_Sharing_10.wav,netral,netral,positif,positif,positif,"Apalagi saya kuliah di Fakultas Ilmu Budaya,"
clip_119_Sharing_11.mp4,clip_119_Sharing_11.wav,netral,netral,positif,positif,netral,"kuliah kelas praktik, karawitan."
clip_119_Sharing_12.mp4,clip_119_Sharing_12.wav,kebahagiaan,positif,positif,positif,positif,Itu sama mahasiswa Indonesia dari bisa belajar berteman sama mahasiswa Indonesia di Jogja.
clip_120_Sharing_1.mp4,clip_120_Sharing_1.wav,netral,netral,netral,positif,positif,"Ok, kembali lagi di channel Yosua Squad,"
clip_120_Sharing_2.mp4,clip_120_Sharing_2.wav,netral,netral,netral,positif,positif,dan kali ini kita tengah bahas mengenai percintaan INTP bagian kedua.
clip_120_Sharing_3.mp4,clip_120_Sharing_3.wav,netral,netral,netral,positif,positif,Namun sebelum saya mulai jangan lupa klik button like.
clip_120_Sharing_4.mp4,clip_120_Sharing_4.wav,netral,netral,netral,positif,netral,"Jangan lupa klik button subscribe,"
clip_120_Sharing_5.mp4,clip_120_Sharing_5.wav,netral,netral,netral,positif,positif,supaya kalian bisa terus terupdate dengan video-video terbaru dari channel Yosua Squad
clip_120_Sharing_6.mp4,clip_120_Sharing_6.wav,netral,netral,netral,positif,netral,"Ok, selanjutnya."
clip_120_Sharing_7.mp4,clip_120_Sharing_7.wav,netral,netral,netral,netral,positif,Solusi logis.
clip_120_Sharing_8.mp4,clip_120_Sharing_8.wav,kesedihan,negatif,netral,netral,positif,"Dalam percintaan pasti akan muncul yang namanya konflik, akan muncul yang namanya bermasalah-masalahan."
clip_120_Sharing_9.mp4,clip_120_Sharing_9.wav,netral,netral,netral,positif,positif,"Nah, sering kali INTP menggunakan pendekatan itu, menggunakan solusi logis dalam nyelesain masalah."
clip_120_Sharing_10.mp4,clip_120_Sharing_10.wav,kebahagiaan,positif,netral,positif,netral,"Artinya, INTP akan terus berusaha,"
clip_120_Sharing_11.mp4,clip_120_Sharing_11.wav,kebahagiaan,positif,netral,positif,positif,untuk mencari solusi menggunakan logika dan akal pikiran mereka.
clip_120_Sharing_12.mp4,clip_120_Sharing_12.wav,kesedihan,negatif,negatif,positif,netral,"Namun, sayangnya cara seperti ini merupakan cara yang kurang manjur."
clip_120_Sharing_13.mp4,clip_120_Sharing_13.wav,netral,netral,netral,positif,positif,Karena biasanya akar bermasalah daripada konflik tersebut adalah mohon maaf.
clip_120_Sharing_14.mp4,clip_120_Sharing_14.wav,kesedihan,negatif,netral,netral,netral,INTPnya kurang memberikan pemenuhan kebutuhan emosional terhadap pasangannya.
clip_120_Sharing_15.mp4,clip_120_Sharing_15.wav,netral,netral,netral,positif,netral,"Oleh karena itu ketika terjadi konflik,"
clip_120_Sharing_16.mp4,clip_120_Sharing_16.wav,netral,netral,positif,positif,netral,maka sangat dianjurkan INTP untuk menggunakan pendekatan emosional
clip_120_Sharing_17.mp4,clip_120_Sharing_17.wav,netral,netral,netral,positif,netral,Artinya apa?
clip_120_Sharing_18.mp4,clip_120_Sharing_18.wav,netral,netral,netral,positif,positif,"Artinya ketika berbicara, berusaha berdamai dengan partnernya,"
clip_120_Sharing_19.mp4,clip_120_Sharing_19.wav,netral,netral,netral,positif,netral,"ketika INTP berusaha berdamai dengan pasangannya,"
clip_120_Sharing_20.mp4,clip_120_Sharing_20.wav,kebahagiaan,positif,positif,netral,netral,"gunakanlah bahasa-bahasa emosional,"
clip_120_Sharing_21.mp4,clip_120_Sharing_21.wav,kebahagiaan,positif,positif,positif,positif,gunakanlah bahasa-bahasa hati.
clip_120_Sharing_22.mp4,clip_120_Sharing_22.wav,kesedihan,negatif,netral,positif,positif,Jangan menggunakan bahasa pikiran.
clip_120_Sharing_23.mp4,clip_120_Sharing_23.wav,kesedihan,negatif,netral,positif,positif,Jangan menggunakan bahasa logis.
clip_120_Sharing_24.mp4,clip_120_Sharing_24.wav,netral,netral,netral,positif,netral,Begitu juga dengan pasangan CNTP.
clip_120_Sharing_25.mp4,clip_120_Sharing_25.wav,kebahagiaan,positif,positif,positif,positif,"Sebaiknya pasangan tersebut berbicara dengan bahasa pikiran, dengan bahasa logis agar lebih mudah dimengerti."
clip_121_Sharing_1.mp4,clip_121_Sharing_1.wav,netral,netral,netral,netral,netral,"Investor splendid, jadi sisikan sebagian penghasilan kalian baru sisanya dihabiskan,"
clip_121_Sharing_2.mp4,clip_121_Sharing_2.wav,netral,netral,negatif,netral,netral,"karena kalau tidak, nantinya kalian tidak akan mempunyai tabungan sama sekali."
clip_121_Sharing_3.mp4,clip_121_Sharing_3.wav,kebahagiaan,positif,netral,netral,netral,"Nah kita harapkan melalui investasi yang terus kita investasikan,"
clip_121_Sharing_4.mp4,clip_121_Sharing_4.wav,netral,netral,netral,netral,netral,"nantinya di masa depan,"
clip_121_Sharing_5.mp4,clip_121_Sharing_5.wav,netral,netral,positif,netral,netral,uang yang kita kumpulkan itu akan cukup banyak untuk membiayai seluruh kebutuhan kita di masa depan
clip_121_Sharing_6.mp4,clip_121_Sharing_6.wav,netral,netral,positif,netral,netral,"mau itu kalian membeli mobil,"
clip_121_Sharing_7.mp4,clip_121_Sharing_7.wav,netral,netral,positif,netral,netral,"mau itu kalian membeli rumah,"
clip_121_Sharing_8.mp4,clip_121_Sharing_8.wav,netral,netral,positif,netral,netral,"ataupun kalian pengen jalan-jalan ke Eropa,"
clip_121_Sharing_9.mp4,clip_121_Sharing_9.wav,netral,netral,netral,netral,netral,kalian bisa menggunakan uang hasil investasi yang telah kalian tekuni dari awal tadi.
